1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.200000000000000000e+01
1.042454253830004696e+01,6.536793149596674368e+01,9.543282334965584823e+01,9.708655682618311289e+01,9.729851336775220716e+01,9.740361029574843599e+01,9.745384810213583648e+01,9.745685847660541867e+01,9.743041844342546653e+01,9.746395888526845397e+01,9.746395888526845397e+01
